"iri","val"
"http://purl.obolibrary.org/obo/PATO_0000500",1
"http://purl.obolibrary.org/obo/PATO_0000502",6
"http://purl.obolibrary.org/obo/PATO_0000503",1
"http://purl.obolibrary.org/obo/PATO_0000504",2
"http://purl.obolibrary.org/obo/PATO_0000505",1
"http://purl.obolibrary.org/obo/PATO_0000513",2
"http://purl.obolibrary.org/obo/PATO_0000515",1
"http://purl.obolibrary.org/obo/PATO_0000516",1
"http://purl.obolibrary.org/obo/PATO_0000547",3
"http://purl.obolibrary.org/obo/PATO_0000569",4
"http://purl.obolibrary.org/obo/PATO_0000570",3
"http://purl.obolibrary.org/obo/PATO_0000573",8
"http://purl.obolibrary.org/obo/PATO_0000574",8
"http://purl.obolibrary.org/obo/PATO_0000582",4
"http://purl.obolibrary.org/obo/PATO_0000583",4
"http://purl.obolibrary.org/obo/PATO_0000584",4
"http://purl.obolibrary.org/obo/PATO_0000585",5
"http://purl.obolibrary.org/obo/PATO_0000586",15
"http://purl.obolibrary.org/obo/PATO_0000587",16
"http://purl.obolibrary.org/obo/PATO_0000591",6
"http://purl.obolibrary.org/obo/PATO_0000592",6
"http://purl.obolibrary.org/obo/PATO_0000595",5
"http://purl.obolibrary.org/obo/PATO_0000596",4
"http://purl.obolibrary.org/obo/PATO_0000599",5
"http://purl.obolibrary.org/obo/PATO_0000600",5
"http://purl.obolibrary.org/obo/PATO_0000608",3
"http://purl.obolibrary.org/obo/PATO_0000609",4
"http://purl.obolibrary.org/obo/PATO_0000610",4
"http://purl.obolibrary.org/obo/PATO_0000613",1
"http://purl.obolibrary.org/obo/PATO_0000614",1
"http://purl.obolibrary.org/obo/PATO_0000615",1
"http://purl.obolibrary.org/obo/PATO_0000616",5
"http://purl.obolibrary.org/obo/PATO_0000617",6
"http://purl.obolibrary.org/obo/PATO_0000618",2
"http://purl.obolibrary.org/obo/PATO_0000619",3
"http://purl.obolibrary.org/obo/PATO_0000620",1
"http://purl.obolibrary.org/obo/PATO_0000622",3
"http://purl.obolibrary.org/obo/PATO_0000623",4
"http://purl.obolibrary.org/obo/PATO_0000624",1
"http://purl.obolibrary.org/obo/PATO_0000625",4
"http://purl.obolibrary.org/obo/PATO_0000626",2
"http://purl.obolibrary.org/obo/PATO_0000627",4
"http://purl.obolibrary.org/obo/PATO_0000628",5
"http://purl.obolibrary.org/obo/PATO_0000629",1
"http://purl.obolibrary.org/obo/PATO_0000630",1
"http://purl.obolibrary.org/obo/PATO_0000631",2
"http://purl.obolibrary.org/obo/PATO_0000632",3
"http://purl.obolibrary.org/obo/PATO_0000634",2
"http://purl.obolibrary.org/obo/PATO_0000635",3
"http://purl.obolibrary.org/obo/PATO_0000636",1
"http://purl.obolibrary.org/obo/PATO_0000638",1
"http://purl.obolibrary.org/obo/PATO_0000639",4
"http://purl.obolibrary.org/obo/PATO_0000640",3
"http://purl.obolibrary.org/obo/PATO_0000642",5
"http://purl.obolibrary.org/obo/PATO_0000643",3
"http://purl.obolibrary.org/obo/PATO_0000644",5
"http://purl.obolibrary.org/obo/PATO_0000645",5
"http://purl.obolibrary.org/obo/PATO_0000646",3
"http://purl.obolibrary.org/obo/PATO_0000647",1
"http://purl.obolibrary.org/obo/PATO_0000648",4
"http://purl.obolibrary.org/obo/PATO_0000651",2
"http://purl.obolibrary.org/obo/PATO_0000665",1
"http://purl.obolibrary.org/obo/PATO_0000688",4
"http://purl.obolibrary.org/obo/PATO_0000689",6
"http://purl.obolibrary.org/obo/PATO_0000690",4
"http://purl.obolibrary.org/obo/PATO_0000692",2
"http://purl.obolibrary.org/obo/PATO_0000694",6
"http://purl.obolibrary.org/obo/PATO_0000700",6
"http://purl.obolibrary.org/obo/PATO_0000701",3
"http://purl.obolibrary.org/obo/PATO_0000706",1
"http://purl.obolibrary.org/obo/PATO_0000708",1
"http://purl.obolibrary.org/obo/PATO_0000718",6
"http://purl.obolibrary.org/obo/PATO_0000719",4
"http://purl.obolibrary.org/obo/PATO_0000758",1
"http://purl.obolibrary.org/obo/PATO_0000760",3
"http://purl.obolibrary.org/obo/PATO_0000761",1
"http://purl.obolibrary.org/obo/PATO_0000763",4
"http://purl.obolibrary.org/obo/PATO_0000770",5
"http://purl.obolibrary.org/obo/PATO_0000888",3
"http://purl.obolibrary.org/obo/PATO_0000890",3
"http://purl.obolibrary.org/obo/PATO_0000891",3
"http://purl.obolibrary.org/obo/PATO_0000892",5
"http://purl.obolibrary.org/obo/PATO_0000911",8
"http://purl.obolibrary.org/obo/PATO_0000912",9
"http://purl.obolibrary.org/obo/PATO_0000915",8
"http://purl.obolibrary.org/obo/PATO_0000918",11
"http://purl.obolibrary.org/obo/PATO_0000921",5
"http://purl.obolibrary.org/obo/PATO_0000927",2
"http://purl.obolibrary.org/obo/PATO_0000936",2
"http://purl.obolibrary.org/obo/PATO_0000937",3
"http://purl.obolibrary.org/obo/PATO_0000938",1
"http://purl.obolibrary.org/obo/PATO_0000941",3
"http://purl.obolibrary.org/obo/PATO_0000944",4
"http://purl.obolibrary.org/obo/PATO_0000946",1
"http://purl.obolibrary.org/obo/PATO_0000947",1
"http://purl.obolibrary.org/obo/PATO_0000950",3
"http://purl.obolibrary.org/obo/PATO_0000951",1
"http://purl.obolibrary.org/obo/PATO_0000952",4
"http://purl.obolibrary.org/obo/PATO_0000955",3
"http://purl.obolibrary.org/obo/PATO_0000956",6
"http://purl.obolibrary.org/obo/PATO_0000957",4
"http://purl.obolibrary.org/obo/PATO_0000963",7
"http://purl.obolibrary.org/obo/PATO_0000964",5
"http://purl.obolibrary.org/obo/PATO_0000965",3
"http://purl.obolibrary.org/obo/PATO_0000967",4
"http://purl.obolibrary.org/obo/PATO_0000969",3
"http://purl.obolibrary.org/obo/PATO_0000970",3
"http://purl.obolibrary.org/obo/PATO_0000973",4
"http://purl.obolibrary.org/obo/PATO_0000982",1
"http://purl.obolibrary.org/obo/PATO_0000983",1
"http://purl.obolibrary.org/obo/PATO_0000984",5
"http://purl.obolibrary.org/obo/PATO_0000992",4
"http://purl.obolibrary.org/obo/PATO_0000998",1
"http://purl.obolibrary.org/obo/PATO_0001005",2
"http://purl.obolibrary.org/obo/PATO_0001018",9
"http://purl.obolibrary.org/obo/PATO_0001019",9
"http://purl.obolibrary.org/obo/PATO_0001020",2
"http://purl.obolibrary.org/obo/PATO_0001021",4
"http://purl.obolibrary.org/obo/PATO_0001022",2
"http://purl.obolibrary.org/obo/PATO_0001023",2
"http://purl.obolibrary.org/obo/PATO_0001024",2
"http://purl.obolibrary.org/obo/PATO_0001025",9
"http://purl.obolibrary.org/obo/PATO_0001026",3
"http://purl.obolibrary.org/obo/PATO_0001028",2
"http://purl.obolibrary.org/obo/PATO_0001029",1
"http://purl.obolibrary.org/obo/PATO_0001030",1
"http://purl.obolibrary.org/obo/PATO_0001031",2
"http://purl.obolibrary.org/obo/PATO_0001034",1
"http://purl.obolibrary.org/obo/PATO_0001035",3
"http://purl.obolibrary.org/obo/PATO_0001043",2
"http://purl.obolibrary.org/obo/PATO_0001046",2
"http://purl.obolibrary.org/obo/PATO_0001051",2
"http://purl.obolibrary.org/obo/PATO_0001052",2
"http://purl.obolibrary.org/obo/PATO_0001152",1
"http://purl.obolibrary.org/obo/PATO_0001154",7
"http://purl.obolibrary.org/obo/PATO_0001159",2
"http://purl.obolibrary.org/obo/PATO_0001161",1
"http://purl.obolibrary.org/obo/PATO_0001162",6
"http://purl.obolibrary.org/obo/PATO_0001163",5
"http://purl.obolibrary.org/obo/PATO_0001164",3
"http://purl.obolibrary.org/obo/PATO_0001167",3
"http://purl.obolibrary.org/obo/PATO_0001171",1
"http://purl.obolibrary.org/obo/PATO_0001178",2
"http://purl.obolibrary.org/obo/PATO_0001191",1
"http://purl.obolibrary.org/obo/PATO_0001192",2
"http://purl.obolibrary.org/obo/PATO_0001193",1
"http://purl.obolibrary.org/obo/PATO_0001194",1
"http://purl.obolibrary.org/obo/PATO_0001195",1
"http://purl.obolibrary.org/obo/PATO_0001196",1
"http://purl.obolibrary.org/obo/PATO_0001199",7
"http://purl.obolibrary.org/obo/PATO_0001200",1
"http://purl.obolibrary.org/obo/PATO_0001201",2
"http://purl.obolibrary.org/obo/PATO_0001206",1
"http://purl.obolibrary.org/obo/PATO_0001227",1
"http://purl.obolibrary.org/obo/PATO_0001229",1
"http://purl.obolibrary.org/obo/PATO_0001230",3
"http://purl.obolibrary.org/obo/PATO_0001233",1
"http://purl.obolibrary.org/obo/PATO_0001234",1
"http://purl.obolibrary.org/obo/PATO_0001236",11
"http://purl.obolibrary.org/obo/PATO_0001237",14
"http://purl.obolibrary.org/obo/PATO_0001238",2
"http://purl.obolibrary.org/obo/PATO_0001241",20
"http://purl.obolibrary.org/obo/PATO_0001242",1
"http://purl.obolibrary.org/obo/PATO_0001251",1
"http://purl.obolibrary.org/obo/PATO_0001259",1
"http://purl.obolibrary.org/obo/PATO_0001266",1
"http://purl.obolibrary.org/obo/PATO_0001272",1
"http://purl.obolibrary.org/obo/PATO_0001284",1
"http://purl.obolibrary.org/obo/PATO_0001286",1
"http://purl.obolibrary.org/obo/PATO_0001287",1
"http://purl.obolibrary.org/obo/PATO_0001290",1
"http://purl.obolibrary.org/obo/PATO_0001291",1
"http://purl.obolibrary.org/obo/PATO_0001296",2
"http://purl.obolibrary.org/obo/PATO_0001297",1
"http://purl.obolibrary.org/obo/PATO_0001299",2
"http://purl.obolibrary.org/obo/PATO_0001300",4
"http://purl.obolibrary.org/obo/PATO_0001301",1
"http://purl.obolibrary.org/obo/PATO_0001303",2
"http://purl.obolibrary.org/obo/PATO_0001305",7
"http://purl.obolibrary.org/obo/PATO_0001306",6
"http://purl.obolibrary.org/obo/PATO_0001309",9
"http://purl.obolibrary.org/obo/PATO_0001320",1
"http://purl.obolibrary.org/obo/PATO_0001321",1
"http://purl.obolibrary.org/obo/PATO_0001322",1
"http://purl.obolibrary.org/obo/PATO_0001323",5
"http://purl.obolibrary.org/obo/PATO_0001324",2
"http://purl.obolibrary.org/obo/PATO_0001325",2
"http://purl.obolibrary.org/obo/PATO_0001332",3
"http://purl.obolibrary.org/obo/PATO_0001333",3
"http://purl.obolibrary.org/obo/PATO_0001334",6
"http://purl.obolibrary.org/obo/PATO_0001338",1
"http://purl.obolibrary.org/obo/PATO_0001340",2
"http://purl.obolibrary.org/obo/PATO_0001350",2
"http://purl.obolibrary.org/obo/PATO_0001351",4
"http://purl.obolibrary.org/obo/PATO_0001352",3
"http://purl.obolibrary.org/obo/PATO_0001353",5
"http://purl.obolibrary.org/obo/PATO_0001354",4
"http://purl.obolibrary.org/obo/PATO_0001355",3
"http://purl.obolibrary.org/obo/PATO_0001356",1
"http://purl.obolibrary.org/obo/PATO_0001357",1
"http://purl.obolibrary.org/obo/PATO_0001358",2
"http://purl.obolibrary.org/obo/PATO_0001359",1
"http://purl.obolibrary.org/obo/PATO_0001360",1
"http://purl.obolibrary.org/obo/PATO_0001362",5
"http://purl.obolibrary.org/obo/PATO_0001364",1
"http://purl.obolibrary.org/obo/PATO_0001365",1
"http://purl.obolibrary.org/obo/PATO_0001366",2
"http://purl.obolibrary.org/obo/PATO_0001367",2
"http://purl.obolibrary.org/obo/PATO_0001368",2
"http://purl.obolibrary.org/obo/PATO_0001369",1
"http://purl.obolibrary.org/obo/PATO_0001371",1
"http://purl.obolibrary.org/obo/PATO_0001372",1
"http://purl.obolibrary.org/obo/PATO_0001373",1
"http://purl.obolibrary.org/obo/PATO_0001374",2
"http://purl.obolibrary.org/obo/PATO_0001375",3
"http://purl.obolibrary.org/obo/PATO_0001377",2
"http://purl.obolibrary.org/obo/PATO_0001381",1
"http://purl.obolibrary.org/obo/PATO_0001382",1
"http://purl.obolibrary.org/obo/PATO_0001385",2
"http://purl.obolibrary.org/obo/PATO_0001386",1
"http://purl.obolibrary.org/obo/PATO_0001389",1
"http://purl.obolibrary.org/obo/PATO_0001392",1
"http://purl.obolibrary.org/obo/PATO_0001393",3
"http://purl.obolibrary.org/obo/PATO_0001394",3
"http://purl.obolibrary.org/obo/PATO_0001396",2
"http://purl.obolibrary.org/obo/PATO_0001397",1
"http://purl.obolibrary.org/obo/PATO_0001398",1
"http://purl.obolibrary.org/obo/PATO_0001400",4
"http://purl.obolibrary.org/obo/PATO_0001401",4
