"iri","val"
"http://purl.obolibrary.org/obo/PATO_0001162",5
"http://purl.obolibrary.org/obo/PATO_0001163",9
"http://purl.obolibrary.org/obo/PATO_0001178",149
"http://purl.obolibrary.org/obo/PATO_0001192",17
"http://purl.obolibrary.org/obo/PATO_0001194",4
"http://purl.obolibrary.org/obo/PATO_0001199",4
"http://purl.obolibrary.org/obo/PATO_0001227",23
"http://purl.obolibrary.org/obo/PATO_0001229",2
"http://purl.obolibrary.org/obo/PATO_0001236",544
"http://purl.obolibrary.org/obo/PATO_0001237",79
"http://purl.obolibrary.org/obo/PATO_0001241",2253
"http://purl.obolibrary.org/obo/PATO_0001242",3
"http://purl.obolibrary.org/obo/PATO_0001264",2
"http://purl.obolibrary.org/obo/PATO_0001290",11
"http://purl.obolibrary.org/obo/PATO_0001291",96
"http://purl.obolibrary.org/obo/PATO_0001292",6
"http://purl.obolibrary.org/obo/PATO_0001294",4
"http://purl.obolibrary.org/obo/PATO_0001295",2
"http://purl.obolibrary.org/obo/PATO_0001296",17
"http://purl.obolibrary.org/obo/PATO_0001299",2
"http://purl.obolibrary.org/obo/PATO_0001300",84
"http://purl.obolibrary.org/obo/PATO_0001301",11
"http://purl.obolibrary.org/obo/PATO_0001303",35
"http://purl.obolibrary.org/obo/PATO_0001305",10
"http://purl.obolibrary.org/obo/PATO_0001309",33
"http://purl.obolibrary.org/obo/PATO_0001323",24
"http://purl.obolibrary.org/obo/PATO_0001332",3
"http://purl.obolibrary.org/obo/PATO_0001334",2
"http://purl.obolibrary.org/obo/PATO_0001340",3
"http://purl.obolibrary.org/obo/PATO_0001350",2
"http://purl.obolibrary.org/obo/PATO_0001351",56
"http://purl.obolibrary.org/obo/PATO_0001352",5
"http://purl.obolibrary.org/obo/PATO_0001353",5
"http://purl.obolibrary.org/obo/PATO_0001355",5
"http://purl.obolibrary.org/obo/PATO_0001362",12
"http://purl.obolibrary.org/obo/PATO_0001374",12
"http://purl.obolibrary.org/obo/PATO_0001375",8
"http://purl.obolibrary.org/obo/PATO_0001393",10
"http://purl.obolibrary.org/obo/PATO_0001396",35
"http://purl.obolibrary.org/obo/PATO_0001397",6
"http://purl.obolibrary.org/obo/PATO_0001402",4
"http://purl.obolibrary.org/obo/PATO_0001404",15
"http://purl.obolibrary.org/obo/PATO_0001405",5
"http://purl.obolibrary.org/obo/PATO_0001413",2
"http://purl.obolibrary.org/obo/PATO_0001414",2
"http://purl.obolibrary.org/obo/PATO_0001415",2
"http://purl.obolibrary.org/obo/PATO_0001421",2
"http://purl.obolibrary.org/obo/PATO_0001422",5
"http://purl.obolibrary.org/obo/PATO_0001428",5
"http://purl.obolibrary.org/obo/PATO_0001432",2
"http://purl.obolibrary.org/obo/PATO_0001433",11
"http://purl.obolibrary.org/obo/PATO_0001434",86
"http://purl.obolibrary.org/obo/PATO_0001435",9
"http://purl.obolibrary.org/obo/PATO_0001442",10
"http://purl.obolibrary.org/obo/PATO_0001444",6
"http://purl.obolibrary.org/obo/PATO_0001453",7
"http://purl.obolibrary.org/obo/PATO_0001457",26
