"iri","val"
"http://purl.obolibrary.org/obo/PATO_0000665",1
"http://purl.obolibrary.org/obo/PATO_0000688",9
"http://purl.obolibrary.org/obo/PATO_0000689",9
"http://purl.obolibrary.org/obo/PATO_0000690",20
"http://purl.obolibrary.org/obo/PATO_0000692",5
"http://purl.obolibrary.org/obo/PATO_0000694",138
"http://purl.obolibrary.org/obo/PATO_0000700",31
"http://purl.obolibrary.org/obo/PATO_0000701",8
"http://purl.obolibrary.org/obo/PATO_0000706",1
"http://purl.obolibrary.org/obo/PATO_0000708",1
"http://purl.obolibrary.org/obo/PATO_0000718",28
"http://purl.obolibrary.org/obo/PATO_0000719",8
"http://purl.obolibrary.org/obo/PATO_0000758",1
"http://purl.obolibrary.org/obo/PATO_0000760",6
"http://purl.obolibrary.org/obo/PATO_0000761",4
"http://purl.obolibrary.org/obo/PATO_0000763",25
"http://purl.obolibrary.org/obo/PATO_0000770",11
"http://purl.obolibrary.org/obo/PATO_0000888",6
"http://purl.obolibrary.org/obo/PATO_0000890",4
"http://purl.obolibrary.org/obo/PATO_0000891",6
"http://purl.obolibrary.org/obo/PATO_0000892",8
"http://purl.obolibrary.org/obo/PATO_0000911",710
"http://purl.obolibrary.org/obo/PATO_0000912",574
"http://purl.obolibrary.org/obo/PATO_0000915",174
"http://purl.obolibrary.org/obo/PATO_0000918",118
"http://purl.obolibrary.org/obo/PATO_0000921",151
"http://purl.obolibrary.org/obo/PATO_0000927",10
"http://purl.obolibrary.org/obo/PATO_0000936",64
"http://purl.obolibrary.org/obo/PATO_0000937",649
"http://purl.obolibrary.org/obo/PATO_0000938",33
"http://purl.obolibrary.org/obo/PATO_0000941",44
"http://purl.obolibrary.org/obo/PATO_0000944",51
"http://purl.obolibrary.org/obo/PATO_0000946",4
"http://purl.obolibrary.org/obo/PATO_0000947",8
"http://purl.obolibrary.org/obo/PATO_0000950",5
"http://purl.obolibrary.org/obo/PATO_0000951",2
"http://purl.obolibrary.org/obo/PATO_0000952",12
"http://purl.obolibrary.org/obo/PATO_0000955",6
"http://purl.obolibrary.org/obo/PATO_0000956",13
"http://purl.obolibrary.org/obo/PATO_0000957",35
"http://purl.obolibrary.org/obo/PATO_0000963",31
"http://purl.obolibrary.org/obo/PATO_0000964",10
"http://purl.obolibrary.org/obo/PATO_0000965",77
"http://purl.obolibrary.org/obo/PATO_0000967",55
"http://purl.obolibrary.org/obo/PATO_0000969",6
"http://purl.obolibrary.org/obo/PATO_0000970",30
"http://purl.obolibrary.org/obo/PATO_0000973",8
"http://purl.obolibrary.org/obo/PATO_0000982",2
"http://purl.obolibrary.org/obo/PATO_0000983",2
"http://purl.obolibrary.org/obo/PATO_0000984",20
"http://purl.obolibrary.org/obo/PATO_0000992",6
"http://purl.obolibrary.org/obo/PATO_0000998",1
"http://purl.obolibrary.org/obo/PATO_0001005",3
"http://purl.obolibrary.org/obo/PATO_0001018",31
"http://purl.obolibrary.org/obo/PATO_0001019",93
"http://purl.obolibrary.org/obo/PATO_0001020",16
"http://purl.obolibrary.org/obo/PATO_0001021",6
"http://purl.obolibrary.org/obo/PATO_0001022",2
"http://purl.obolibrary.org/obo/PATO_0001023",2
"http://purl.obolibrary.org/obo/PATO_0001024",2
"http://purl.obolibrary.org/obo/PATO_0001025",39
"http://purl.obolibrary.org/obo/PATO_0001026",3
"http://purl.obolibrary.org/obo/PATO_0001028",2
"http://purl.obolibrary.org/obo/PATO_0001029",2
"http://purl.obolibrary.org/obo/PATO_0001030",2
"http://purl.obolibrary.org/obo/PATO_0001031",15
"http://purl.obolibrary.org/obo/PATO_0001034",1
"http://purl.obolibrary.org/obo/PATO_0001035",5
