"iri","val"
"http://purl.obolibrary.org/obo/PATO_0000122",953
"http://purl.obolibrary.org/obo/PATO_0000123",1
"http://purl.obolibrary.org/obo/PATO_0000124",1
"http://purl.obolibrary.org/obo/PATO_0000125",21600
"http://purl.obolibrary.org/obo/PATO_0000126",1
"http://purl.obolibrary.org/obo/PATO_0000127",1
"http://purl.obolibrary.org/obo/PATO_0000128",274
"http://purl.obolibrary.org/obo/PATO_0000129",1
"http://purl.obolibrary.org/obo/PATO_0000130",1
"http://purl.obolibrary.org/obo/PATO_0000131",1
"http://purl.obolibrary.org/obo/PATO_0000132",1
"http://purl.obolibrary.org/obo/PATO_0000133",181
"http://purl.obolibrary.org/obo/PATO_0000134",1
"http://purl.obolibrary.org/obo/PATO_0000135",1
"http://purl.obolibrary.org/obo/PATO_0000136",278
"http://purl.obolibrary.org/obo/PATO_0000137",1
"http://purl.obolibrary.org/obo/PATO_0000138",1
"http://purl.obolibrary.org/obo/PATO_0000139",1
"http://purl.obolibrary.org/obo/PATO_0000140",879
"http://purl.obolibrary.org/obo/PATO_0000141",1096
"http://purl.obolibrary.org/obo/PATO_0000142",1
"http://purl.obolibrary.org/obo/PATO_0000143",1
"http://purl.obolibrary.org/obo/PATO_0000144",1
"http://purl.obolibrary.org/obo/PATO_0000145",1
"http://purl.obolibrary.org/obo/PATO_0000146",69
"http://purl.obolibrary.org/obo/PATO_0000147",1
"http://purl.obolibrary.org/obo/PATO_0000148",1
"http://purl.obolibrary.org/obo/PATO_0000149",1
"http://purl.obolibrary.org/obo/PATO_0000150",231
"http://purl.obolibrary.org/obo/PATO_0000151",1
"http://purl.obolibrary.org/obo/PATO_0000152",5
"http://purl.obolibrary.org/obo/PATO_0000153",1
"http://purl.obolibrary.org/obo/PATO_0000154",1
"http://purl.obolibrary.org/obo/PATO_0000155",1
"http://purl.obolibrary.org/obo/PATO_0000156",1
"http://purl.obolibrary.org/obo/PATO_0000157",1
"http://purl.obolibrary.org/obo/PATO_0000158",1
"http://purl.obolibrary.org/obo/PATO_0000159",1
"http://purl.obolibrary.org/obo/PATO_0000160",1
"http://purl.obolibrary.org/obo/PATO_0000161",640
"http://purl.obolibrary.org/obo/PATO_0000162",1
"http://purl.obolibrary.org/obo/PATO_0000163",1
"http://purl.obolibrary.org/obo/PATO_0000164",1
"http://purl.obolibrary.org/obo/PATO_0000165",35
"http://purl.obolibrary.org/obo/PATO_0000166",1
"http://purl.obolibrary.org/obo/PATO_0000167",1
"http://purl.obolibrary.org/obo/PATO_0000168",1
"http://purl.obolibrary.org/obo/PATO_0000169",24
"http://purl.obolibrary.org/obo/PATO_0000170",1
"http://purl.obolibrary.org/obo/PATO_0000171",1
"http://purl.obolibrary.org/obo/PATO_0000172",1
"http://purl.obolibrary.org/obo/PATO_0000173",1
"http://purl.obolibrary.org/obo/PATO_0000174",1
"http://purl.obolibrary.org/obo/PATO_0000175",1
"http://purl.obolibrary.org/obo/PATO_0000176",1
"http://purl.obolibrary.org/obo/PATO_0000177",1
"http://purl.obolibrary.org/obo/PATO_0000178",1
"http://purl.obolibrary.org/obo/PATO_0000179",1
"http://purl.obolibrary.org/obo/PATO_0000180",1
"http://purl.obolibrary.org/obo/PATO_0000181",1
"http://purl.obolibrary.org/obo/PATO_0000182",1
"http://purl.obolibrary.org/obo/PATO_0000183",1
"http://purl.obolibrary.org/obo/PATO_0000184",1
"http://purl.obolibrary.org/obo/PATO_0000185",5
"http://purl.obolibrary.org/obo/PATO_0000186",6
"http://purl.obolibrary.org/obo/PATO_0000187",1
"http://purl.obolibrary.org/obo/PATO_0000188",3
"http://purl.obolibrary.org/obo/PATO_0000190",1
"http://purl.obolibrary.org/obo/PATO_0000191",1
"http://purl.obolibrary.org/obo/PATO_0000192",1
"http://purl.obolibrary.org/obo/PATO_0000193",1
"http://purl.obolibrary.org/obo/PATO_0000194",1
"http://purl.obolibrary.org/obo/PATO_0000195",1
"http://purl.obolibrary.org/obo/PATO_0000196",1
"http://purl.obolibrary.org/obo/PATO_0000197",1
"http://purl.obolibrary.org/obo/PATO_0000198",1
"http://purl.obolibrary.org/obo/PATO_0000199",1
"http://purl.obolibrary.org/obo/PATO_0000200",1
"http://purl.obolibrary.org/obo/PATO_0000201",1
"http://purl.obolibrary.org/obo/PATO_0000202",1
"http://purl.obolibrary.org/obo/PATO_0000203",1
"http://purl.obolibrary.org/obo/PATO_0000204",1
"http://purl.obolibrary.org/obo/PATO_0000205",1
"http://purl.obolibrary.org/obo/PATO_0000206",1
"http://purl.obolibrary.org/obo/PATO_0000207",1
"http://purl.obolibrary.org/obo/PATO_0000208",1
"http://purl.obolibrary.org/obo/PATO_0000209",1
"http://purl.obolibrary.org/obo/PATO_0000210",1
"http://purl.obolibrary.org/obo/PATO_0000211",1
"http://purl.obolibrary.org/obo/PATO_0000212",1
"http://purl.obolibrary.org/obo/PATO_0000213",1
"http://purl.obolibrary.org/obo/PATO_0000214",1
"http://purl.obolibrary.org/obo/PATO_0000215",1
"http://purl.obolibrary.org/obo/PATO_0000216",1
"http://purl.obolibrary.org/obo/PATO_0000217",1
"http://purl.obolibrary.org/obo/PATO_0000218",1
"http://purl.obolibrary.org/obo/PATO_0000219",1
"http://purl.obolibrary.org/obo/PATO_0000220",1
"http://purl.obolibrary.org/obo/PATO_0000221",1
"http://purl.obolibrary.org/obo/PATO_0000222",1
"http://purl.obolibrary.org/obo/PATO_0000223",1
"http://purl.obolibrary.org/obo/PATO_0000224",1
"http://purl.obolibrary.org/obo/PATO_0000225",1
"http://purl.obolibrary.org/obo/PATO_0000226",1
"http://purl.obolibrary.org/obo/PATO_0000227",1
"http://purl.obolibrary.org/obo/PATO_0000228",1
"http://purl.obolibrary.org/obo/PATO_0000229",1
"http://purl.obolibrary.org/obo/PATO_0000230",1
"http://purl.obolibrary.org/obo/PATO_0000231",1
"http://purl.obolibrary.org/obo/PATO_0000232",1
"http://purl.obolibrary.org/obo/PATO_0000233",1
"http://purl.obolibrary.org/obo/PATO_0000234",1
"http://purl.obolibrary.org/obo/PATO_0000235",1
"http://purl.obolibrary.org/obo/PATO_0000236",1
"http://purl.obolibrary.org/obo/PATO_0000237",1
"http://purl.obolibrary.org/obo/PATO_0000238",1
"http://purl.obolibrary.org/obo/PATO_0000239",1
"http://purl.obolibrary.org/obo/PATO_0000240",1
"http://purl.obolibrary.org/obo/PATO_0000241",1
"http://purl.obolibrary.org/obo/PATO_0000242",1
"http://purl.obolibrary.org/obo/PATO_0000243",1
"http://purl.obolibrary.org/obo/PATO_0000244",1
"http://purl.obolibrary.org/obo/PATO_0000245",1
"http://purl.obolibrary.org/obo/PATO_0000246",1
"http://purl.obolibrary.org/obo/PATO_0000247",1
"http://purl.obolibrary.org/obo/PATO_0000248",1
"http://purl.obolibrary.org/obo/PATO_0000249",1
"http://purl.obolibrary.org/obo/PATO_0000250",1
"http://purl.obolibrary.org/obo/PATO_0000251",1
"http://purl.obolibrary.org/obo/PATO_0000252",1
"http://purl.obolibrary.org/obo/PATO_0000253",1
"http://purl.obolibrary.org/obo/PATO_0000254",1
"http://purl.obolibrary.org/obo/PATO_0000255",1
"http://purl.obolibrary.org/obo/PATO_0000256",1
"http://purl.obolibrary.org/obo/PATO_0000257",1
"http://purl.obolibrary.org/obo/PATO_0000258",1
"http://purl.obolibrary.org/obo/PATO_0000259",1
"http://purl.obolibrary.org/obo/PATO_0000260",1
"http://purl.obolibrary.org/obo/PATO_0000261",172
"http://purl.obolibrary.org/obo/PATO_0000262",1
"http://purl.obolibrary.org/obo/PATO_0000263",1
"http://purl.obolibrary.org/obo/PATO_0000264",1
"http://purl.obolibrary.org/obo/PATO_0000265",1
"http://purl.obolibrary.org/obo/PATO_0000266",1
"http://purl.obolibrary.org/obo/PATO_0000267",1
"http://purl.obolibrary.org/obo/PATO_0000268",1
"http://purl.obolibrary.org/obo/PATO_0000269",1
"http://purl.obolibrary.org/obo/PATO_0000270",1
"http://purl.obolibrary.org/obo/PATO_0000271",1
"http://purl.obolibrary.org/obo/PATO_0000272",1
"http://purl.obolibrary.org/obo/PATO_0000273",10
"http://purl.obolibrary.org/obo/PATO_0000274",123
"http://purl.obolibrary.org/obo/PATO_0000275",1
"http://purl.obolibrary.org/obo/PATO_0000276",5
"http://purl.obolibrary.org/obo/PATO_0000277",7
"http://purl.obolibrary.org/obo/PATO_0000278",1
"http://purl.obolibrary.org/obo/PATO_0000279",7
"http://purl.obolibrary.org/obo/PATO_0000280",1
"http://purl.obolibrary.org/obo/PATO_0000281",1
"http://purl.obolibrary.org/obo/PATO_0000282",1
"http://purl.obolibrary.org/obo/PATO_0000283",1
"http://purl.obolibrary.org/obo/PATO_0000284",1
"http://purl.obolibrary.org/obo/PATO_0000285",1
"http://purl.obolibrary.org/obo/PATO_0000286",1
"http://purl.obolibrary.org/obo/PATO_0000287",1
"http://purl.obolibrary.org/obo/PATO_0000288",1
"http://purl.obolibrary.org/obo/PATO_0000289",1
"http://purl.obolibrary.org/obo/PATO_0000290",1
"http://purl.obolibrary.org/obo/PATO_0000291",1
"http://purl.obolibrary.org/obo/PATO_0000292",1
"http://purl.obolibrary.org/obo/PATO_0000293",1
"http://purl.obolibrary.org/obo/PATO_0000294",1
"http://purl.obolibrary.org/obo/PATO_0000295",1
"http://purl.obolibrary.org/obo/PATO_0000296",1
"http://purl.obolibrary.org/obo/PATO_0000297",588
"http://purl.obolibrary.org/obo/PATO_0000298",1
"http://purl.obolibrary.org/obo/PATO_0000299",2
